,qualifyId,raceId,driverId,constructorId,number_x,position,q1,q2,q3,driverRef,number_y,code,forename,surname,dob,nationality_x,url_x,year,round,circuitId,name_x,date,time,url_y,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,constructorRef,name_y,nationality_y,url
7829,7853,1004,832,4,55,14,1900-01-01 00:01:34.626,,,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,2018,16,71,Russian Grand Prix,2018-09-30,11:10:00,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,,,,,,,,,,,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One
7830,7854,1004,807,4,27,15,1900-01-01 00:01:34.655,,,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,2018,16,71,Russian Grand Prix,2018-09-30,11:10:00,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,,,,,,,,,,,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One
7831,7855,1004,843,5,28,16,1900-01-01 00:01:35.037,,,brendon_hartley,28,HAR,Brendon,Hartley,1989-11-10,New Zealander,http://en.wikipedia.org/wiki/Brendon_Hartley,2018,16,71,Russian Grand Prix,2018-09-30,11:10:00,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
7832,7856,1004,4,1,14,17,1900-01-01 00:01:35.504,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,2018,16,71,Russian Grand Prix,2018-09-30,11:10:00,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
7833,7857,1004,845,3,35,18,1900-01-01 00:01:35.612,,,sirotkin,35,SIR,Sergey,Sirotkin,1995-08-27,Russian,http://en.wikipedia.org/wiki/Sergey_Sirotkin_(racing_driver),2018,16,71,Russian Grand Prix,2018-09-30,11:10:00,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,,,,,,,,,,,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
7834,7858,1004,838,1,2,19,1900-01-01 00:01:35.977,,,vandoorne,2,VAN,Stoffel,Vandoorne,1992-03-26,Belgian,http://en.wikipedia.org/wiki/Stoffel_Vandoorne,2018,16,71,Russian Grand Prix,2018-09-30,11:10:00,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
7835,7859,1004,840,3,18,20,1900-01-01 00:01:36.437,,,stroll,18,STR,Lance,Stroll,1998-10-29,Canadian,http://en.wikipedia.org/wiki/Lance_Stroll,2018,16,71,Russian Grand Prix,2018-09-30,11:10:00,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,,,,,,,,,,,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
7836,7860,1005,1,131,44,1,1900-01-01 00:01:28.702,1:28.017,1:27.760,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
7837,7861,1005,822,131,77,2,1900-01-01 00:01:29.297,1:27.987,1:28.059,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
7838,7862,1005,830,9,33,3,1900-01-01 00:01:29.480,1:28.849,1:29.057,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
7839,7863,1005,8,6,7,4,1900-01-01 00:01:29.631,1:28.595,1:29.521,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
7840,7864,1005,154,210,8,5,1900-01-01 00:01:29.724,1:29.678,1:29.761,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
7841,7865,1005,843,5,28,6,1900-01-01 00:01:30.248,1:29.848,1:30.023,brendon_hartley,28,HAR,Brendon,Hartley,1989-11-10,New Zealander,http://en.wikipedia.org/wiki/Brendon_Hartley,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
7842,7866,1005,842,5,10,7,1900-01-01 00:01:30.137,1:29.810,1:30.093,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
7843,7867,1005,839,10,31,8,1900-01-01 00:01:29.899,1:29.538,1:30.126,ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India
7844,7868,1005,20,6,5,9,1900-01-01 00:01:29.049,1:28.279,1:32.192,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
7845,7869,1005,815,10,11,10,1900-01-01 00:01:30.247,1:29.567,1:37.229,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India
7846,7870,1005,844,15,16,11,1900-01-01 00:01:29.706,1:29.864,,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
7847,7871,1005,825,210,20,12,1900-01-01 00:01:30.219,1:30.226,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
7848,7872,1005,832,4,55,13,1900-01-01 00:01:30.236,1:30.490,,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One
7849,7873,1005,840,3,18,14,1900-01-01 00:01:30.317,1:30.714,,stroll,18,STR,Lance,Stroll,1998-10-29,Canadian,http://en.wikipedia.org/wiki/Lance_Stroll,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
7850,7874,1005,817,9,3,15,1900-01-01 00:01:29.806,,,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
7851,7875,1005,807,4,27,16,1900-01-01 00:01:30.361,,,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One
7852,7876,1005,845,3,35,17,1900-01-01 00:01:30.372,,,sirotkin,35,SIR,Sergey,Sirotkin,1995-08-27,Russian,http://en.wikipedia.org/wiki/Sergey_Sirotkin_(racing_driver),2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
7853,7877,1005,4,1,14,18,1900-01-01 00:01:30.573,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
7854,7878,1005,838,1,2,19,1900-01-01 00:01:31.041,,,vandoorne,2,VAN,Stoffel,Vandoorne,1992-03-26,Belgian,http://en.wikipedia.org/wiki/Stoffel_Vandoorne,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
7855,7879,1005,828,15,9,20,1900-01-01 00:01:31.213,,,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson,2018,17,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,,,,,,,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
7856,7880,1006,1,131,44,1,1900-01-01 00:01:34.130,1:33.480,1:32.237,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
7857,7881,1006,20,6,5,2,1900-01-01 00:01:34.569,1:33.079,1:32.298,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
7858,7882,1006,8,6,7,3,1900-01-01 00:01:34.703,1:32.884,1:32.307,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
7859,7883,1006,822,131,77,4,1900-01-01 00:01:34.518,1:33.702,1:32.616,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
7860,7884,1006,817,9,3,5,1900-01-01 00:01:34.755,1:34.185,1:33.494,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
7861,7885,1006,839,10,31,6,1900-01-01 00:01:34.876,1:34.522,1:34.145,ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India
7862,7886,1006,807,4,27,7,1900-01-01 00:01:34.932,1:34.564,1:34.215,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One
7863,7887,1006,154,210,8,8,1900-01-01 00:01:34.892,1:34.419,1:34.250,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
7864,7888,1006,844,15,16,9,1900-01-01 00:01:35.069,1:34.255,1:34.420,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
7865,7889,1006,815,10,11,10,1900-01-01 00:01:35.193,1:34.525,1:34.594,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India
7866,7890,1006,832,4,55,11,1900-01-01 00:01:34.891,1:34.566,,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One
7867,7891,1006,825,210,20,12,1900-01-01 00:01:34.972,1:34.732,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
7868,7892,1006,842,5,10,13,1900-01-01 00:01:34.850,,,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
7869,7893,1006,843,5,28,14,1900-01-01 00:01:35.206,,,brendon_hartley,28,HAR,Brendon,Hartley,1989-11-10,New Zealander,http://en.wikipedia.org/wiki/Brendon_Hartley,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
7870,7894,1006,830,9,33,15,1900-01-01 00:01:34.766,,,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
7871,7895,1006,4,1,14,16,1900-01-01 00:01:35.294,,,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
7872,7896,1006,845,3,35,17,1900-01-01 00:01:35.362,,,sirotkin,35,SIR,Sergey,Sirotkin,1995-08-27,Russian,http://en.wikipedia.org/wiki/Sergey_Sirotkin_(racing_driver),2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
7873,7897,1006,840,3,18,18,1900-01-01 00:01:35.480,,,stroll,18,STR,Lance,Stroll,1998-10-29,Canadian,http://en.wikipedia.org/wiki/Lance_Stroll,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
7874,7898,1006,828,15,9,19,1900-01-01 00:01:35.536,,,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
7875,7899,1006,838,1,2,20,1900-01-01 00:01:35.735,,,vandoorne,2,VAN,Stoffel,Vandoorne,1992-03-26,Belgian,http://en.wikipedia.org/wiki/Stoffel_Vandoorne,2018,18,69,United States Grand Prix,2018-10-21,18:10:00,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
7876,7900,1007,817,9,3,1,1900-01-01 00:01:15.866,1:15.845,1:14.759,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,,,,,,,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
7877,7901,1007,830,9,33,2,1900-01-01 00:01:15.756,1:15.640,1:14.785,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,,,,,,,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
7878,7902,1007,1,131,44,3,1900-01-01 00:01:15.673,1:15.644,1:14.894,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,,,,,,,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
7879,7903,1007,20,6,5,4,1900-01-01 00:01:16.089,1:15.715,1:14.970,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,,,,,,,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
7880,7904,1007,822,131,77,5,1900-01-01 00:01:15.580,1:15.923,1:15.160,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,,,,,,,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
7881,7905,1007,8,6,7,6,1900-01-01 00:01:16.446,1:15.996,1:15.330,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,,,,,,,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
7882,7906,1007,807,4,27,7,1900-01-01 00:01:16.498,1:16.126,1:15.827,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,,,,,,,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One
7883,7907,1007,832,4,55,8,1900-01-01 00:01:16.813,1:16.188,1:16.084,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,,,,,,,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One
7884,7908,1007,844,15,16,9,1900-01-01 00:01:16.862,1:16.320,1:16.189,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,,,,,,,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
7885,7909,1007,828,15,9,10,1900-01-01 00:01:16.701,1:16.633,1:16.513,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,,,,,,,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
7886,7910,1007,839,10,31,11,1900-01-01 00:01:16.252,1:16.844,,ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,,,,,,,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India
7887,7911,1007,815,10,11,13,1900-01-01 00:01:16.242,1:17.167,,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,,,,,,,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India
7888,7912,1007,843,5,28,14,1900-01-01 00:01:16.682,1:17.184,,brendon_hartley,28,HAR,Brendon,Hartley,1989-11-10,New Zealander,http://en.wikipedia.org/wiki/Brendon_Hartley,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
7889,7913,1007,842,5,10,15,1900-01-01 00:01:16.828,,,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
7890,7914,1007,154,210,8,16,1900-01-01 00:01:16.911,,,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,,,,,,,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
7891,7915,1007,838,1,2,17,1900-01-01 00:01:16.966,,,vandoorne,2,VAN,Stoffel,Vandoorne,1992-03-26,Belgian,http://en.wikipedia.org/wiki/Stoffel_Vandoorne,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
7892,7916,1007,825,210,20,18,1900-01-01 00:01:17.599,,,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,2018,19,32,Mexican Grand Prix,2018-10-28,19:10:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,,,,,,,,,,,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
